ID naselja,Naziv naselja,Eksterni ID naselja,ID općine,Naziv općine,Eksterni ID općine,ID županije,Naziv županije,Eksterni ID županije
46531,Palagruža,46531,1970,Komiža,1970,17,Splitsko-dalmatinska,17
46540,Palančani,46540,639,Čazma,639,7,Bjelovarsko-bilogorska,7
46566,Palanjek,46566,3913,Sisak,3913,3,Sisačko-moslavačka,3
46574,Palanjek Pokupski,46574,2283,Lekenik,2283,3,Sisačko-moslavačka,3
46558,Palanka,46558,1317,Gračac,1317,13,Zadarska,13
46582,Palešnik,46582,1449,Hercegovac,1449,7,Bjelovarsko-bilogorska,7
46604,Palinovec,46604,825,Donji Kraljevec,825,20,Međimurska,20
46612,Palit,46612,3638,Rab,3638,8,Primorsko-goranska,8
46647,Palje Brdo,46647,1988,Konavle,1988,19,Dubrovačko-neretvanska,19
46655,Paljevina,46655,949,Drenje,949,14,Osječko-baranjska,14
46663,Paljevine,46663,1619,Ivanska,1619,7,Bjelovarsko-bilogorska,7
46671,Paljugi,46671,1694,Jastrebarsko,1694,1,Zagrebačka,1
46680,Paljuv,46680,5371,Novigrad - Zadarska ž.,5371,13,Zadarska,13
46639,Palovec,46639,2500,Mala Subotica,2500,20,Međimurska,20
46698,Pamići,46698,5312,Žminj,5312,18,Istarska,18
46701,Panjani,46701,1503,Hrvatska Kostajnica,1503,3,Sisačko-moslavačka,3
46710,Papići,46710,4260,Sunja,4260,3,Sisačko-moslavačka,3
46728,Papinec,46728,4847,Vidovec,4847,5,Varaždinska,5
46736,Paradiž,46736,4324,Sveta Nedelja,4324,18,Istarska,18
76406,Parag,76406,2798,Nedelišće,2798,20,Međimurska,20
46744,Parčić,46744,957,Drniš,957,15,Šibensko-kninska,15
46752,Parčić,46752,1848,Kistanje,1848,15,Šibensko-kninska,15
46779,Parg,46779,558,Čabar,558,8,Primorsko-goranska,8
46795,Paruževac,46795,973,Dubrava,973,1,Zagrebačka,1
46809,Paruževina,46809,1333,Grad Zagreb,1333,22,Grad Zagreb,22
46817,Pasadur,46817,2267,Lastovo,2267,19,Dubrovačko-neretvanska,19
46825,Pasanska Gorica,46825,1252,Gornja Stubica,1252,2,Krapinsko-zagorska,2
46833,Pasikovci,46833,353,Brestovac,353,11,Požeško-slavonska,11
46841,Pasjak,46841,2615,Matulji,2615,8,Primorsko-goranska,8
46850,Pašin Potok,46850,493,Cetingrad,493,4,Karlovačka,4
46868,Pašman,46868,3204,Pašman,3204,13,Zadarska,13
46876,Pašnik,46876,124,Bednja,124,5,Varaždinska,5
46884,Patkovac,46884,248,Bjelovar,248,7,Bjelovarsko-bilogorska,7
46892,Pauci,46892,388,Brod Moravice,388,8,Primorsko-goranska,8
46906,Paučje,46906,2305,Levanjska Varoš,2305,14,Osječko-baranjska,14
46914,Paukovac,46914,1023,Dvor,1023,3,Sisačko-moslavačka,3
46922,Paukovec,46922,4294,Sveti Ivan Zelina,4294,1,Zagrebačka,1
46949,Paulin Dvor,46949,6149,Šodolovci,6149,14,Osječko-baranjska,14
46957,Paulovac,46957,4839,Veliko Trojstvo,4839,7,Bjelovarsko-bilogorska,7
46965,Paunovac,46965,4057,Sokolovac,4057,6,Koprivničko-križevačka,6
46973,Paušinci,46973,566,Čačinci,566,10,Virovitičko-podravska,10
75574,Paveki,75574,5380,Kostrena,5380,8,Primorsko-goranska,8
46981,Pavičići,46981,2810,Netretić,2810,4,Karlovačka,4
46990,Pavićini,46990,2542,Marčana,2542,18,Istarska,18
47007,Pavković Selo,47007,2160,Krnjak,2160,4,Karlovačka,4
47015,Pavličani,47015,639,Čazma,639,7,Bjelovarsko-bilogorska,7
47023,Pavlin Kloštar,47023,1767,Kapela,1767,7,Bjelovarsko-bilogorska,7
47031,Pavlovac,47031,4006,Slunj,4006,4,Karlovačka,4
47040,Pavlovac,47040,4804,Veliki Grđevac,4804,7,Bjelovarsko-bilogorska,7
47058,Pavlovac Vrebački,47058,1309,Gospić,1309,9,Ličko-senjska,9
47066,Pavlovci,47066,353,Brestovac,353,11,Požeško-slavonska,11
47074,Pavlovci,47074,2852,Nova Kapela,2852,12,Brodsko-posavska,12
47082,Pavlovčani,47082,1694,Jastrebarsko,1694,1,Zagrebačka,1
47104,Pavlovec Pregradski,47104,3522,Pregrada,3522,2,Krapinsko-zagorska,2
47112,Pavlovec Ravenski,47112,2143,Križevci,2143,6,Koprivničko-križevačka,6
47139,Pavlovec Zabočki,47139,5193,Zabok,5193,2,Krapinsko-zagorska,2
47147,Pavučnjak,47147,3808,Samobor,3808,1,Zagrebačka,1
47155,Paz,47155,477,Cerovlje,477,18,Istarska,18
47163,Pazin,47163,3212,Pazin,3212,18,Istarska,18
47171,Pažurovec,47171,418,Budinščina,418,2,Krapinsko-zagorska,2
47180,Pčelić,47180,4243,Suhopolje,4243,10,Virovitičko-podravska,10
47198,Pece,47198,418,Budinščina,418,2,Krapinsko-zagorska,2
47201,Pece,47201,1562,Ivanec,1562,5,Varaždinska,5
47210,Pecka,47210,4570,Topusko,4570,3,Sisačko-moslavačka,3
47228,Pecki,47228,3280,Petrinja,3280,3,Sisačko-moslavačka,3
47236,Pećane,47236,4677,Udbina,4677,9,Ličko-senjska,9
47244,Pećarići,47244,3158,Ozalj,3158,4,Karlovačka,4
47252,Pećca,47252,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
47279,Pećišće,47279,3930,Skrad,3930,8,Primorsko-goranska,8
47287,Pećno,47287,5339,Krašić,5339,1,Zagrebačka,1
47295,Pećurkovo Brdo,47295,990,Duga Resa,990,4,Karlovačka,4
47309,Pedalj,47309,1023,Dvor,1023,3,Sisačko-moslavačka,3
47317,Pehardovac,47317,973,Dubrava,973,1,Zagrebačka,1
47325,Peklenica,47325,2763,Mursko Središće,2763,20,Međimurska,20
47333,Pengari,47333,434,Buzet,434,18,Istarska,18
47341,Peničići,47341,434,Buzet,434,18,Istarska,18
47350,Pepelana,47350,4243,Suhopolje,4243,10,Virovitičko-podravska,10
47368,Peračko Blato,47368,3352,Ploče,3352,19,Dubrovačko-neretvanska,19
47376,Perci,47376,434,Buzet,434,18,Istarska,18
47384,Perci,47384,3484,Poreč,3484,18,Istarska,18
47392,Perenci,47392,353,Brestovac,353,11,Požeško-slavonska,11
47406,Peresiji,47406,4359,Svetvinčenat,4359,18,Istarska,18
47414,Perići,47414,2160,Krnjak,2160,4,Karlovačka,4
47449,Perini,47449,4316,Sveti Lovreč,4316,18,Istarska,18
47457,Perjasica,47457,78,Barilovići,78,4,Karlovačka,4
47465,Perković,47465,4448,Šibenik,4448,15,Šibensko-kninska,15
47473,Permani,47473,2615,Matulji,2615,8,Primorsko-goranska,8
47481,Perna,47481,4570,Topusko,4570,3,Sisačko-moslavačka,3
47490,Pernat,47490,523,Cres,523,8,Primorsko-goranska,8
47503,Peroj,47503,5029,Vodnjan,5029,18,Istarska,18
75604,Perovići,75604,5380,Kostrena,5380,8,Primorsko-goranska,8
47511,Peršaves,47511,2488,Mače,2488,2,Krapinsko-zagorska,2
47520,Perušić,47520,3239,Perušić,3239,9,Ličko-senjska,9
47538,Perušić Benkovački,47538,175,Benkovac,175,13,Zadarska,13
76171,Perušić Donji,76171,175,Benkovac,175,13,Zadarska,13
47546,Peruški,47546,2542,Marčana,2542,18,Istarska,18
47554,Pesak,47554,1694,Jastrebarsko,1694,1,Zagrebačka,1
47562,Pesek,47562,2143,Križevci,2143,6,Koprivničko-križevačka,6
47589,Peskovec,47589,5088,Vrbovec,5088,1,Zagrebačka,1
47597,Peščenik,47597,4057,Sokolovac,4057,6,Koprivničko-križevačka,6
47619,Pešćenica,47619,2283,Lekenik,2283,3,Sisačko-moslavačka,3
47627,Pešćenica Vinička,47627,4863,Vinica,4863,5,Varaždinska,5
47635,Pešćeno,47635,2003,Konjščina,2003,2,Krapinsko-zagorska,2
47651,Petar,47651,2739,Mošćenička Draga,2739,8,Primorsko-goranska,8
47660,Petehi,47660,60,Barban,60,18,Istarska,18
47678,Peteranec,47678,3247,Peteranec,3247,6,Koprivničko-križevačka,6
47686,Petina,47686,5410,Velika Gorica,5410,1,Zagrebačka,1
47694,Petkov Breg,47694,3808,Samobor,3808,1,Zagrebačka,1
47708,Petkovac,47708,3280,Petrinja,3280,3,Sisačko-moslavačka,3
47716,Petkovec Toplički,47716,4731,Varaždinske Toplice,4731,5,Varaždinska,5
47724,Petlovac,47724,3255,Petlovac,3255,14,Osječko-baranjska,14
75353,Petrača,75353,6025,Župa Dubrovačka,6025,19,Dubrovačko-neretvanska,19
47732,Petrakovo Brdo,47732,990,Duga Resa,990,4,Karlovačka,4
47759,Petravec,47759,5410,Velika Gorica,5410,1,Zagrebačka,1
47767,Petrčane,47767,5207,Zadar,5207,13,Zadarska,13
47775,Petričko Selo,47775,5401,Žumberak,5401,1,Zagrebačka,1
47783,Petrijanec,47783,3263,Petrijanec,3263,5,Varaždinska,5
47791,Petrijevci,47791,3271,Petrijevci,3271,14,Osječko-baranjska,14
47813,Petrinja,47813,3280,Petrinja,3280,3,Sisačko-moslavačka,3
47821,Petrinjci,47821,4260,Sunja,4260,3,Sisačko-moslavačka,3
47805,Petrinovići,47805,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
47830,Petrova Gora,47830,2364,Lobor,2364,2,Krapinsko-zagorska,2
47848,Petrova Poljana,47848,5037,Vojnić,5037,4,Karlovačka,4
47856,Petrova Slatina,47856,6149,Šodolovci,6149,14,Osječko-baranjska,14
47872,Petrovci,47872,264,Bogdanovci,264,16,Vukovarsko-srijemska,16
47899,Petrovec,47899,2283,Lekenik,2283,3,Sisačko-moslavačka,3
47902,Petrovići,47902,5096,Vrbovsko,5096,8,Primorsko-goranska,8
47929,Petrovija,47929,4685,Umag,4685,18,Istarska,18
47937,Petrovina,47937,1694,Jastrebarsko,1694,1,Zagrebačka,1
47945,Petrovina Turopoljska,47945,5410,Velika Gorica,5410,1,Zagrebačka,1
75159,Petrovo Selo,75159,981,Dubrovnik,981,19,Dubrovačko-neretvanska,19
47953,Petrovsko,47953,3298,Petrovsko,3298,2,Krapinsko-zagorska,2
47961,Petrunići,47961,1201,Generalski Stol,1201,4,Karlovačka,4
47970,Petruš Vrh,47970,3158,Ozalj,3158,4,Karlovačka,4
47988,Petruševec,47988,5266,Zlatar,5266,2,Krapinsko-zagorska,2
47996,Pićan,47996,3301,Pićan,3301,18,Istarska,18
48003,Pifari,48003,5312,Žminj,5312,18,Istarska,18
48011,Pihovec,48011,1651,Jalžabet,1651,5,Varaždinska,5
76613,Pijavica,76598,3875,Senj,3875,9,Ličko-senjska,9
48020,Pijavičino,48020,3085,Orebić,3085,19,Dubrovačko-neretvanska,19
48038,Pila,48038,4227,Stubičke Toplice,4227,2,Krapinsko-zagorska,2
48046,Pilatovci,48046,3158,Ozalj,3158,4,Karlovačka,4
48054,Piljenice,48054,2321,Lipovljani,2321,3,Sisačko-moslavačka,3
48062,Pinezići,48062,2151,Krk,2151,8,Primorsko-goranska,8
48089,Pinezići,48089,2542,Marčana,2542,18,Istarska,18
48097,Pirakovec,48097,5088,Vrbovec,5088,1,Zagrebačka,1
48119,Piramatovci,48119,3948,Skradin,3948,15,Šibensko-kninska,15
48127,Pirelići,48127,3042,Oprtalj,3042,18,Istarska,18
48135,Pirovac,48135,5819,Pirovac,5819,15,Šibensko-kninska,15
48143,Pirovište,48143,1171,Fužine,1171,8,Primorsko-goranska,8
48151,Pisak,48151,3000,Omiš,3000,17,Splitsko-dalmatinska,17
48160,Pisarovina,48160,3310,Pisarovina,3310,1,Zagrebačka,1
48178,Piščetke,48178,2810,Netretić,2810,4,Karlovačka,4
48186,Pišćanovec,48186,4731,Varaždinske Toplice,4731,5,Varaždinska,5
48194,Piškorevci,48194,1031,Đakovo,1031,14,Osječko-baranjska,14
76244,Piškorovec,76244,2500,Mala Subotica,2500,20,Međimurska,20
48208,Piškovec,48208,4421,Sveti Petar Orehovec,4421,6,Koprivničko-križevačka,6
48216,Piškovica,48216,4987,Vižinada,4987,18,Istarska,18
48224,Pitomača,48224,3328,Pitomača,3328,10,Virovitičko-podravska,10
48232,Pitve,48232,1716,Jelsa,1716,17,Splitsko-dalmatinska,17
48259,Pivare,48259,4120,Stara Gradiška,4120,12,Brodsko-posavska,12
48267,Pivnica Slavonska,48267,4243,Suhopolje,4243,10,Virovitičko-podravska,10
76058,Pižinovac,76058,3999,Slivno,3999,19,Dubrovačko-neretvanska,19
75019,Pješčana Uvala,75019,2631,Medulin,2631,18,Istarska,18
48275,Pješčanica,48275,5100,Gvozd,5100,3,Sisačko-moslavačka,3
48283,Plajzi,48283,698,Delnice,698,8,Primorsko-goranska,8
48291,Planica,48291,388,Brod Moravice,388,8,Primorsko-goranska,8
48305,Planina Donja,48305,1333,Grad Zagreb,1333,22,Grad Zagreb,22
48313,Planina Gornja,48313,1333,Grad Zagreb,1333,22,Grad Zagreb,22
48321,Planina Kunićka,48321,2810,Netretić,2810,4,Karlovačka,4
48330,Planina Skradska,48330,3930,Skrad,3930,8,Primorsko-goranska,8
48348,Plano,48348,4634,Trogir,4634,17,Splitsko-dalmatinska,17
48356,Plastovo,48356,3948,Skradin,3948,15,Šibensko-kninska,15
48364,Plaški,48364,3336,Plaški,3336,4,Karlovačka,4
75361,Plat,75361,6025,Župa Dubrovačka,6025,19,Dubrovačko-neretvanska,19
48372,Plavci,48372,5401,Žumberak,5401,1,Zagrebačka,1
48399,Plavić,48399,5215,Zagorska Sela,5215,2,Krapinsko-zagorska,2
48437,Plavno,48437,1961,Knin,1961,15,Šibensko-kninska,15
48445,Plavšinac,48445,2925,Novigrad Podravski,2925,6,Koprivničko-križevačka,6
48453,Plemenitaš,48453,5096,Vrbovsko,5096,8,Primorsko-goranska,8
48461,Plemenšćina,48461,1899,Klenovnik,1899,5,Varaždinska,5
48470,Plesmo,48470,2933,Novska,2933,3,Sisačko-moslavačka,3
48488,Pleš,48488,124,Bednja,124,5,Varaždinska,5
48496,Plešce,48496,558,Čabar,558,8,Primorsko-goranska,8
75582,Plešići,75582,5380,Kostrena,5380,8,Primorsko-goranska,8
48500,Plešivica,48500,1694,Jastrebarsko,1694,1,Zagrebačka,1
48518,Plešivica,48518,3859,Selnica,3859,20,Međimurska,20
48526,Plešivica,48526,5096,Vrbovsko,5096,8,Primorsko-goranska,8
48534,Pleškovec,48534,4405,Sveti Juraj Na Bregu,4405,20,Međimurska,20
48542,Pleternica,48542,3344,Pleternica,3344,11,Požeško-slavonska,11
48569,Pleternički Mihaljevci,48569,3344,Pleternica,3344,11,Požeško-slavonska,11
48577,Plina Jezero,48577,3352,Ploče,3352,19,Dubrovačko-neretvanska,19
48585,Plisko Polje,48585,4928,Vis,4928,17,Splitsko-dalmatinska,17
48593,Plišići,48593,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
48607,Plitvica Selo,48607,4553,Plitvička Jezera,4553,9,Ličko-senjska,9
48615,Plitvica Voćanska,48615,809,Donja Voća,809,5,Varaždinska,5
74799,Plitvička Jezera,74799,4553,Plitvička Jezera,4553,9,Ličko-senjska,9
48623,Plitvički Ljeskovac,48623,4553,Plitvička Jezera,4553,9,Ličko-senjska,9
48631,Ploče,48631,3352,Ploče,3352,19,Dubrovačko-neretvanska,19
48640,Pločice,48640,1988,Konavle,1988,19,Dubrovačko-neretvanska,19
48658,Plomin,48658,2178,Kršan,2178,18,Istarska,18
48666,Plomin Luka,48666,2178,Kršan,2178,18,Istarska,18
48674,Plosna,48674,43,Bakar,43,8,Primorsko-goranska,8
48682,Ploštine,48682,3182,Pakrac,3182,11,Požeško-slavonska,11
48704,Plovanija,48704,426,Buje,426,18,Istarska,18
48712,Pluska,48712,5487,Luka,5487,1,Zagrebačka,1
48739,Pobjenik,48739,639,Čazma,639,7,Bjelovarsko-bilogorska,7
48747,Pobrđani,48747,639,Čazma,639,7,Bjelovarsko-bilogorska,7
48755,Pobrđani,48755,4260,Sunja,4260,3,Sisačko-moslavačka,3
75167,Pobrežje,75167,981,Dubrovnik,981,19,Dubrovačko-neretvanska,19
48763,Pobri,48763,3026,Opatija,3026,8,Primorsko-goranska,8
48771,Počekaji,48771,434,Buzet,434,18,Istarska,18
48780,Počitelj,48780,1309,Gospić,1309,9,Ličko-senjska,9
48798,Podaca,48798,1341,Gradac,1341,17,Splitsko-dalmatinska,17
48801,Podastrana,48801,1309,Gospić,1309,9,Ličko-senjska,9
48810,Podašpilje,48810,3000,Omiš,3000,17,Splitsko-dalmatinska,17
48828,Podbilo,48828,3875,Senj,3875,9,Ličko-senjska,9
48844,Podbrđani Vojakovački,48844,2143,Križevci,2143,6,Koprivničko-križevačka,6
48852,Podbrđe,48852,3476,Popovača,3476,3,Sisačko-moslavačka,3
48879,Podbrest,48879,6050,Orehovica,6050,20,Međimurska,20
48887,Podbrezovica,48887,1082,Đurmanec,1082,2,Krapinsko-zagorska,2
48895,Podbrežje,48895,3158,Ozalj,3158,4,Karlovačka,4
48909,Podcetin,48909,493,Cetingrad,493,4,Karlovačka,4
48917,Podcrkavlje,48917,3387,Podcrkavlje,3387,12,Brodsko-posavska,12
48925,Podčudnič,48925,612,Čavle,612,8,Primorsko-goranska,8
48933,Podevčevo,48933,2895,Novi Marof,2895,5,Varaždinska,5
48941,Podgaće,48941,2232,Lanišće,2232,18,Istarska,18
48950,Podgaj Petrovski,48950,3298,Petrovsko,3298,2,Krapinsko-zagorska,2
48968,Podgajci Podravski,48968,868,Donji Miholjac,868,14,Osječko-baranjska,14
48984,Podgajec,48984,2143,Križevci,2143,6,Koprivničko-križevačka,6
48992,Podgarić,48992,183,Berek,183,7,Bjelovarsko-bilogorska,7
49000,Podglavica,49000,5827,Rogoznica,5827,15,Šibensko-kninska,15
49018,Podgora,49018,5983,Dubrovačko Primorje,5983,19,Dubrovačko-neretvanska,19
49026,Podgora,49026,5533,Kumrovec,5533,2,Krapinsko-zagorska,2
49034,Podgora,49034,3395,Podgora,3395,17,Splitsko-dalmatinska,17
49042,Podgora Krapinska,49042,2119,Krapina,2119,2,Krapinsko-zagorska,2
49069,Podgora Turkovska,49069,698,Delnice,698,8,Primorsko-goranska,8
49077,Podgorač,49077,3409,Podgorač,3409,14,Osječko-baranjska,14
49085,Podgorani,49085,388,Brod Moravice,388,8,Primorsko-goranska,8
49093,Podgorci,49093,3751,Rovišće,3751,7,Bjelovarsko-bilogorska,7
49107,Podgori,49107,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
49140,Podgorje,49140,5100,Gvozd,5100,3,Sisačko-moslavačka,3
49115,Podgorje,49115,1775,Kaptol,1775,11,Požeško-slavonska,11
49123,Podgorje,49123,3085,Orebić,3085,19,Dubrovačko-neretvanska,19
49131,Podgorje,49131,4910,Virovitica,4910,10,Virovitičko-podravska,10
49158,Podgorje Bednjansko,49158,124,Bednja,124,5,Varaždinska,5
49166,Podgorje Bistričko,49166,2569,Marija Bistrica,2569,2,Krapinsko-zagorska,2
49174,Podgorje Bračevačko,49174,949,Drenje,949,14,Osječko-baranjska,14
49182,Podgorje Jamničko,49182,3310,Pisarovina,3310,1,Zagrebačka,1
49204,Podgorje Krnjačko,49204,2160,Krnjak,2160,4,Karlovačka,4
49212,Podgradina,49212,3492,Posedarje,3492,13,Zadarska,13
49239,Podgradina,49239,3999,Slivno,3999,19,Dubrovačko-neretvanska,19
74896,Podgrađe,74896,175,Benkovac,175,13,Zadarska,13
49247,Podgrađe,49247,2569,Marija Bistrica,2569,2,Krapinsko-zagorska,2
49255,Podgrađe,49255,2950,Nijemci,2950,16,Vukovarsko-srijemska,16
49263,Podgrađe,49263,3000,Omiš,3000,17,Splitsko-dalmatinska,17
49271,Podgrađe Podokićko,49271,3808,Samobor,3808,1,Zagrebačka,1
49280,Podgraj,49280,3158,Ozalj,3158,4,Karlovačka,4
49298,Podhum,49298,1708,Jelenje,1708,8,Primorsko-goranska,8
49301,Podhumlje,49301,1970,Komiža,1970,17,Splitsko-dalmatinska,17
49310,Podi,49310,4600,Trilj,4600,17,Splitsko-dalmatinska,17
49328,Podimoć,49328,5983,Dubrovačko Primorje,5983,19,Dubrovačko-neretvanska,19
49336,Podine,49336,4448,Šibenik,4448,15,Šibensko-kninska,15
49344,Podjales,49344,1350,Gradec,1350,1,Zagrebačka,1
49352,Podkilavac,49352,1708,Jelenje,1708,8,Primorsko-goranska,8
49379,Podkuk,49379,434,Buzet,434,18,Istarska,18
49387,Podlapača,49387,4677,Udbina,4677,9,Ličko-senjska,9
49395,Podlug,49395,175,Benkovac,175,13,Zadarska,13
49409,Podlužan,49409,973,Dubrava,973,1,Zagrebačka,1
49417,Podmelnica,49417,4006,Slunj,4006,4,Karlovačka,4
49425,Podmelnik,49425,2909,Novi Vinodolski,2909,8,Primorsko-goranska,8
49433,Podobuče,49433,3085,Orebić,3085,19,Dubrovačko-neretvanska,19
49441,Podolec,49441,5088,Vrbovec,5088,1,Zagrebačka,1
49450,Podolje,49450,914,Draž,914,14,Osječko-baranjska,14
49468,Podorljak,49468,5827,Rogoznica,5827,15,Šibensko-kninska,15
49484,Podosoje,49484,5916,Runovići,5916,17,Splitsko-dalmatinska,17
49476,Podosoje,49476,5134,Vrlika,5134,17,Splitsko-dalmatinska,17
45993,Podoštra,45993,1309,Gospić,1309,9,Ličko-senjska,9
75876,Podpolje,75876,3786,Saborsko,3786,4,Karlovačka,4
49506,Podravlje,49506,3123,Osijek,3123,14,Osječko-baranjska,14
49514,Podravske Sesvete,49514,6165,Podravske Sesvete,6165,6,Koprivničko-križevačka,6
49522,Podrebar,49522,302,Bosiljevo,302,4,Karlovačka,4
49549,Podrebar,49549,434,Buzet,434,18,Istarska,18
49557,Podrinje,49557,6106,Markušica,6106,16,Vukovarsko-srijemska,16
49565,Podrujnica,49565,2194,Kula Norinska,2194,19,Dubrovačko-neretvanska,19
49573,Podrute,49573,2895,Novi Marof,2895,5,Varaždinska,5
49581,Podrvanj,49581,612,Čavle,612,8,Primorsko-goranska,8
49590,Podsedlo,49590,5037,Vojnić,5037,4,Karlovačka,4
49603,Podselje,49603,4928,Vis,4928,17,Splitsko-dalmatinska,17
49611,Podskoči,49611,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
49620,Podslemeni Lazi,49620,3930,Skrad,3930,8,Primorsko-goranska,8
49638,Podsopalj Belgradski,49638,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
49646,Podsopalj Drivenički,49646,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
49654,Podsreće,49654,353,Brestovac,353,11,Požeško-slavonska,11
49662,Podstena,49662,3930,Skrad,3930,8,Primorsko-goranska,8
49689,Podstene,49689,388,Brod Moravice,388,8,Primorsko-goranska,8
49697,Podstene,49697,558,Čabar,558,8,Primorsko-goranska,8
49719,Podstrana,49719,3417,Podstrana,3417,17,Splitsko-dalmatinska,17
49727,Podstražje,49727,4928,Vis,4928,17,Splitsko-dalmatinska,17
49735,Podšpilje,49735,1970,Komiža,1970,17,Splitsko-dalmatinska,17
49743,Podturen,49743,3425,Podturen,3425,20,Međimurska,20
49751,Podugrinac,49751,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
49760,Poduljin,49760,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
49778,Podum,49778,3131,Otočac,3131,9,Ličko-senjska,9
49786,Podumci,49786,4693,Unešić,4693,15,Šibensko-kninska,15
49794,Podumol,49794,302,Bosiljevo,302,4,Karlovačka,4
49808,Podunavlje,49808,213,Bilje,213,14,Osječko-baranjska,14
74977,Podvinje,74977,3964,Slavonski Brod,3964,12,Brodsko-posavska,12
49816,Podvinje Miholečko,49816,4421,Sveti Petar Orehovec,4421,6,Koprivničko-križevačka,6
49824,Podvorec,49824,361,Breznica,361,5,Varaždinska,5
49832,Podvornica,49832,5452,Kravarsko,5452,1,Zagrebačka,1
49859,Podvožić,49859,78,Barilovići,78,4,Karlovačka,4
49867,Podvrh,49867,3808,Samobor,3808,1,Zagrebačka,1
49875,Podvrško,49875,469,Cernik,469,12,Brodsko-posavska,12
49883,Podvučnik,49883,5096,Vrbovsko,5096,8,Primorsko-goranska,8
49891,Pofuki,49891,4421,Sveti Petar Orehovec,4421,6,Koprivničko-križevačka,6
49905,Pogančec,49905,3565,Preseka,3565,1,Zagrebačka,1
49913,Poganovci,49913,3409,Podgorač,3409,14,Osječko-baranjska,14
49921,Pojatno,49921,5436,Zaprešić,5436,1,Zagrebačka,1
49930,Pokasin,49930,1350,Gradec,1350,1,Zagrebačka,1
49948,Poklek,49948,3808,Samobor,3808,1,Zagrebačka,1
49956,Pokojec,49956,418,Budinščina,418,2,Krapinsko-zagorska,2
49964,Pokrovnik,49964,957,Drniš,957,15,Šibensko-kninska,15
49972,Pokupsko,49972,5444,Pokupsko,5444,1,Zagrebačka,1
49999,Pokupsko Vratečko,49999,2283,Lekenik,2283,3,Sisačko-moslavačka,3
50008,Polača,50008,1961,Knin,1961,15,Šibensko-kninska,15
50016,Polača,50016,3441,Polača,3441,13,Zadarska,13
50024,Polače,50024,2682,Mljet,2682,19,Dubrovačko-neretvanska,19
50032,Police,50032,1872,Klanjec,1872,2,Krapinsko-zagorska,2
50059,Police Pirišće,50059,3158,Ozalj,3158,4,Karlovačka,4
50067,Poličnik,50067,3450,Poličnik,3450,13,Zadarska,13
50148,Poljana,50148,2313,Lipik,2313,11,Požeško-slavonska,11
50156,Poljana,50156,3549,Preko,3549,13,Zadarska,13
50164,Poljana,50164,5088,Vrbovec,5088,1,Zagrebačka,1
50172,Poljana,50172,5096,Vrbovsko,5096,8,Primorsko-goranska,8
50199,Poljana Biškupečka,50199,4723,Varaždin,4723,5,Varaždinska,5
50202,Poljana Čička,50202,5410,Velika Gorica,5410,1,Zagrebačka,1
50229,Poljana Križevačka,50229,2143,Križevci,2143,6,Koprivničko-križevačka,6
50237,Poljana Lekenička,50237,2283,Lekenik,2283,3,Sisačko-moslavačka,3
50245,Poljana Sutlanska,50245,5215,Zagorska Sela,5215,2,Krapinsko-zagorska,2
50253,Poljana Vojnićka,50253,2160,Krnjak,2160,4,Karlovačka,4
50261,Poljanak,50261,4553,Plitvička Jezera,4553,9,Ličko-senjska,9
50270,Poljanci,50270,3034,Oprisavci,3034,12,Brodsko-posavska,12
50288,Poljančani,50288,1767,Kapela,1767,7,Bjelovarsko-bilogorska,7
50296,Poljane,50296,5681,Dragalić,5681,12,Brodsko-posavska,12
50300,Poljane,50300,3026,Opatija,3026,8,Primorsko-goranska,8
50318,Poljanec,50318,850,Donji Martijanec,850,5,Varaždinska,5
50326,Poljani,50326,1392,Grubišno Polje,1392,7,Bjelovarsko-bilogorska,7
50334,Poljanica Bistranska,50334,5479,Bistra,5479,1,Zagrebačka,1
50342,Poljanica Bistrička,50342,2569,Marija Bistrica,2569,2,Krapinsko-zagorska,2
50369,Poljanica Okićka,50369,1902,Klinča Sela,1902,1,Zagrebačka,1
50377,Poljanska,50377,4758,Velika,4758,11,Požeško-slavonska,11
50385,Poljanski Lug,50385,5088,Vrbovec,5088,1,Zagrebačka,1
50393,Polje,50393,744,Dobrinj,744,8,Primorsko-goranska,8
50407,Polje,50407,3689,Raša,3689,18,Istarska,18
50415,Polje,50415,4006,Slunj,4006,4,Karlovačka,4
50423,Polje Čepić,50423,2178,Kršan,2178,18,Istarska,18
50431,Polje Krapinsko,50431,2119,Krapina,2119,2,Krapinsko-zagorska,2
50440,Polje Ozaljsko,50440,3158,Ozalj,3158,4,Karlovačka,4
50458,Poljica,50458,1716,Jelsa,1716,17,Splitsko-dalmatinska,17
50466,Poljica,50466,2151,Krk,2151,8,Primorsko-goranska,8
50474,Poljica,50474,2585,Marina,2585,17,Splitsko-dalmatinska,17
50482,Poljica,50482,2828,Nin,2828,13,Zadarska,13
